# LCEN r13: name, outcome, wire hex, runtime UTF-8 hex, revision, content identity hex, context UTF-8 hex, payload bytes, payload SHA-256, binding SHA-256
# Non-semantic transport fixtures. Valid decode confers no producer attestation or authority.
truncated-at-1	truncated_input	4c	-	-	-	-	-	-	-
truncated-at-2	truncated_input	4c43	-	-	-	-	-	-	-
truncated-at-3	truncated_input	4c4345	-	-	-	-	-	-	-
truncated-at-4	truncated_input	4c43454e	-	-	-	-	-	-	-
truncated-at-5	truncated_input	4c43454e00	-	-	-	-	-	-	-
truncated-at-6	truncated_input	4c43454e0001	-	-	-	-	-	-	-
truncated-at-7	truncated_input	4c43454e000101	-	-	-	-	-	-	-
truncated-at-8	truncated_input	4c43454e00010100	-	-	-	-	-	-	-
truncated-at-9	truncated_input	4c43454e0001010000	-	-	-	-	-	-	-
truncated-at-10	truncated_input	4c43454e000101000001	-	-	-	-	-	-	-
truncated-at-11	truncated_input	4c43454e00010100000100	-	-	-	-	-	-	-
truncated-at-12	truncated_input	4c43454e0001010000010013	-	-	-	-	-	-	-
truncated-at-13	truncated_input	4c43454e00010100000100136c	-	-	-	-	-	-	-
truncated-at-14	truncated_input	4c43454e00010100000100136c61	-	-	-	-	-	-	-
truncated-at-15	truncated_input	4c43454e00010100000100136c6162	-	-	-	-	-	-	-
truncated-at-16	truncated_input	4c43454e00010100000100136c616263	-	-	-	-	-	-	-
truncated-at-17	truncated_input	4c43454e00010100000100136c6162636f	-	-	-	-	-	-	-
truncated-at-18	truncated_input	4c43454e00010100000100136c6162636f6c	-	-	-	-	-	-	-
truncated-at-19	truncated_input	4c43454e00010100000100136c6162636f6c6f	-	-	-	-	-	-	-
truncated-at-20	truncated_input	4c43454e00010100000100136c6162636f6c6f72	-	-	-	-	-	-	-
truncated-at-21	truncated_input	4c43454e00010100000100136c6162636f6c6f7273	-	-	-	-	-	-	-
truncated-at-22	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d	-	-	-	-	-	-	-
truncated-at-23	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d72	-	-	-	-	-	-	-
truncated-at-24	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265	-	-	-	-	-	-	-
truncated-at-25	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d726566	-	-	-	-	-	-	-
truncated-at-26	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d72656665	-	-	-	-	-	-	-
truncated-at-27	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572	-	-	-	-	-	-	-
truncated-at-28	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d726566657265	-	-	-	-	-	-	-
truncated-at-29	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e	-	-	-	-	-	-	-
truncated-at-30	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63	-	-	-	-	-	-	-
truncated-at-31	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365	-	-	-	-	-	-	-
truncated-at-32	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500	-	-	-	-	-	-	-
truncated-at-33	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028	-	-	-	-	-	-	-
truncated-at-34	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830	-	-	-	-	-	-	-
truncated-at-35	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031	-	-	-	-	-	-	-
truncated-at-36	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132	-	-	-	-	-	-	-
truncated-at-37	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233	-	-	-	-	-	-	-
truncated-at-38	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334	-	-	-	-	-	-	-
truncated-at-39	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435	-	-	-	-	-	-	-
truncated-at-40	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536	-	-	-	-	-	-	-
truncated-at-41	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637	-	-	-	-	-	-	-
truncated-at-42	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738	-	-	-	-	-	-	-
truncated-at-43	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839	-	-	-	-	-	-	-
truncated-at-44	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961	-	-	-	-	-	-	-
truncated-at-45	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162	-	-	-	-	-	-	-
truncated-at-46	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263	-	-	-	-	-	-	-
truncated-at-47	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364	-	-	-	-	-	-	-
truncated-at-48	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465	-	-	-	-	-	-	-
truncated-at-49	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566	-	-	-	-	-	-	-
truncated-at-50	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630	-	-	-	-	-	-	-
truncated-at-51	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031	-	-	-	-	-	-	-
truncated-at-52	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132	-	-	-	-	-	-	-
truncated-at-53	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233	-	-	-	-	-	-	-
truncated-at-54	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334	-	-	-	-	-	-	-
truncated-at-55	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435	-	-	-	-	-	-	-
truncated-at-56	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536	-	-	-	-	-	-	-
truncated-at-57	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637	-	-	-	-	-	-	-
truncated-at-58	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738	-	-	-	-	-	-	-
truncated-at-59	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839	-	-	-	-	-	-	-
truncated-at-60	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961	-	-	-	-	-	-	-
truncated-at-61	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162	-	-	-	-	-	-	-
truncated-at-62	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263	-	-	-	-	-	-	-
truncated-at-63	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364	-	-	-	-	-	-	-
truncated-at-64	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465	-	-	-	-	-	-	-
truncated-at-65	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566	-	-	-	-	-	-	-
truncated-at-66	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630	-	-	-	-	-	-	-
truncated-at-67	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031	-	-	-	-	-	-	-
truncated-at-68	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132	-	-	-	-	-	-	-
truncated-at-69	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233	-	-	-	-	-	-	-
truncated-at-70	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334	-	-	-	-	-	-	-
truncated-at-71	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435	-	-	-	-	-	-	-
truncated-at-72	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536	-	-	-	-	-	-	-
truncated-at-73	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637	-	-	-	-	-	-	-
truncated-at-74	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735	-	-	-	-	-	-	-
truncated-at-75	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535	-	-	-	-	-	-	-
truncated-at-76	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535	-	-	-	-	-	-	-
truncated-at-77	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735353535	-	-	-	-	-	-	-
truncated-at-78	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535	-	-	-	-	-	-	-
truncated-at-79	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535353535	-	-	-	-	-	-	-
truncated-at-80	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735353535353535	-	-	-	-	-	-	-
truncated-at-81	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535	-	-	-	-	-	-	-
truncated-at-82	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535353535353535	-	-	-	-	-	-	-
truncated-at-83	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735353535353535353535	-	-	-	-	-	-	-
truncated-at-84	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535	-	-	-	-	-	-	-
truncated-at-85	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535353535353535353535	-	-	-	-	-	-	-
truncated-at-86	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735353535353535353535353535	-	-	-	-	-	-	-
truncated-at-87	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-88	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-89	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-90	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-91	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-92	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-93	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-94	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-95	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-96	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-97	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-98	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735353535353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-99	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-100	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535353535353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-101	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735353535353535353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-102	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-103	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535353535353535353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-104	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e636500283031323334353637383961626364656630313233343536373839616263646566303132333435363735353535353535353535353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-105	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535	-	-	-	-	-	-	-
truncated-at-106	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e6365002830313233343536373839616263646566303132333435363738396162636465663031323334353637353535353535353535353535353535353535353535353535353535353535353500	-	-	-	-	-	-	-
truncated-at-107	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e	-	-	-	-	-	-	-
truncated-at-108	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e77	-	-	-	-	-	-	-
truncated-at-109	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e7769	-	-	-	-	-	-	-
truncated-at-110	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972	-	-	-	-	-	-	-
truncated-at-111	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e77697265	-	-	-	-	-	-	-
truncated-at-112	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d	-	-	-	-	-	-	-
truncated-at-113	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d72	-	-	-	-	-	-	-
truncated-at-114	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d7265	-	-	-	-	-	-	-
truncated-at-115	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d726566	-	-	-	-	-	-	-
truncated-at-116	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d72656665	-	-	-	-	-	-	-
truncated-at-117	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d7265666572	-	-	-	-	-	-	-
truncated-at-118	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d726566657265	-	-	-	-	-	-	-
truncated-at-119	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d7265666572656e	-	-	-	-	-	-	-
truncated-at-120	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d7265666572656e63	-	-	-	-	-	-	-
truncated-at-121	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d7265666572656e6365	-	-	-	-	-	-	-
truncated-at-122	truncated_input	4c43454e00010100000100136c6162636f6c6f72732d7265666572656e63650028303132333435363738396162636465663031323334353637383961626364656630313233343536373535353535353535353535353535353535353535353535353535353535353535000e776972652d7265666572656e636501	-	-	-	-	-	-	-
